iter	Passed	Remaining
3232	23613	12905
3233	23620	12898
3234	23627	12890
3235	23634	12883
3236	23641	12876
3237	23648	12868
3238	23655	12861
3239	23663	12854
3240	23670	12846
3241	23677	12839
3242	23684	12831
3243	23692	12824
3244	23699	12817
3245	23707	12810
3246	23714	12803
3247	23721	12795
3248	23728	12788
3249	23736	12780
3250	23742	12773
3251	23750	12766
3252	23757	12759
3253	23765	12751
3254	23772	12744
3255	23780	12737
3256	23788	12730
3257	23795	12722
3258	23802	12715
3259	23809	12708
3260	23816	12700
3261	23823	12693
3262	23830	12685
3263	23837	12678
3264	23845	12671
3265	23852	12663
3266	23859	12656
3267	23866	12648
3268	23872	12641
3269	23880	12633
3270	23887	12626
3271	23894	12619
3272	23902	12611
3273	23909	12604
3274	23916	12597
3275	23923	12589
3276	23931	12582
3277	23938	12575
3278	23945	12568
3279	23953	12561
3280	23961	12554
3281	23969	12547
3282	23976	12539
3283	23983	12532
3284	23991	12525
3285	23998	12517
3286	24005	12510
3287	24013	12503
3288	24020	12495
3289	24027	12488
3290	24034	12480
3291	24041	12473
3292	24048	12466
3293	24055	12458
3294	24062	12451
3295	24070	12443
3296	24077	12436
3297	24084	12429
3298	24091	12421
3299	24098	12414
3300	24106	12407
3301	24114	12400
3302	24121	12393
3303	24128	12385
3304	24135	12378
3305	24142	12370
3306	24149	12363
3307	24156	12355
3308	24164	12348
3309	24170	12340
3310	24177	12333
3311	24184	12325
3312	24191	12318
3313	24198	12311
3314	24205	12303
3315	24212	12296
3316	24219	12288
3317	24226	12281
3318	24233	12273
3319	24241	12266
3320	24248	12259
3321	24255	12252
3322	24262	12244
3323	24269	12237
3324	24276	12229
3325	24284	12222
3326	24291	12214
3327	24297	12207
3328	24305	12200
3329	24312	12192
3330	24319	12185
3331	24326	12178
3332	24333	12170
3333	24340	12163
3334	24347	12155
3335	24355	12148
3336	24362	12140
3337	24369	12133
3338	24376	12126
3339	24384	12119
3340	24392	12112
3341	24399	12104
3342	24406	12097
3343	24413	12090
3344	24421	12082
3345	24428	12075
3346	24435	12068
3347	24442	12060
3348	24449	12053
3349	24456	12045
3350	24463	12038
3351	24470	12031
3352	24477	12023
3353	24485	12016
3354	24492	12008
3355	24499	12001
3356	24506	11994
3357	24513	11986
3358	24520	11979
3359	24527	11971
3360	24535	11964
3361	24542	11957
3362	24549	11949
3363	24557	11942
3364	24564	11935
3365	24571	11927
3366	24578	11920
3367	24586	11913
3368	24593	11906
3369	24600	11898
3370	24607	11891
3371	24614	11883
3372	24621	11876
3373	24628	11869
3374	24635	11861
3375	24642	11854
3376	24650	11846
3377	24657	11839
3378	24664	11832
3379	24671	11824
3380	24678	11817
3381	24686	11810
3382	24693	11802
3383	24700	11795
3384	24707	11788
3385	24714	11780
3386	24721	11773
3387	24728	11765
3388	24735	11758
3389	24742	11750
3390	24749	11743
3391	24757	11736
3392	24764	11728
3393	24771	11721
3394	24778	11714
3395	24785	11706
3396	24792	11699
3397	24799	11691
3398	24806	11684
3399	24814	11677
3400	24822	11670
3401	24829	11663
3402	24837	11655
3403	24844	11648
3404	24851	11641
3405	24859	11633
3406	24866	11626
3407	24873	11619
3408	24880	11611
3409	24887	11604
3410	24894	11597
3411	24901	11589
3412	24909	11582
3413	24916	11575
3414	24923	11567
3415	24931	11560
3416	24939	11553
3417	24948	11547
3418	24955	11540
3419	24963	11532
3420	24970	11525
3421	24977	11517
3422	24984	11510
3423	24991	11503
3424	24998	11495
3425	25005	11488
3426	25013	11481
3427	25020	11473
3428	25028	11466
3429	25035	11459
3430	25043	11452
3431	25050	11445
3432	25058	11437
3433	25065	11430
3434	25072	11422
3435	25079	11415
3436	25087	11408
3437	25094	11401
3438	25101	11393
3439	25108	11386
3440	25115	11379
3441	25122	11371
3442	25130	11364
3443	25136	11356
3444	25143	11349
3445	25150	11341
3446	25157	11334
3447	25164	11326
3448	25171	11319
3449	25177	11311
3450	25184	11304
3451	25191	11296
3452	25199	11289
3453	25206	11282
3454	25213	11274
3455	25221	11268
3456	25229	11260
3457	25236	11253
3458	25243	11246
3459	25250	11238
3460	25257	11231
3461	25264	11223
3462	25272	11216
3463	25279	11209
3464	25286	11201
3465	25293	11194
3466	25300	11187
3467	25307	11179
3468	25315	11172
3469	25322	11165
3470	25330	11158
3471	25337	11150
3472	25344	11143
3473	25351	11136
3474	25358	11128
3475	25365	11121
3476	25373	11113
3477	25380	11106
3478	25387	11099
3479	25394	11091
3480	25402	11084
3481	25409	11077
3482	25417	11070
3483	25424	11062
3484	25430	11055
3485	25437	11047
3486	25444	11040
3487	25451	11032
3488	25459	11025
3489	25466	11018
3490	25473	11011
3491	25480	11003
3492	25488	10996
3493	25495	10989
3494	25503	10982
3495	25511	10975
3496	25518	10967
3497	25525	10960
3498	25532	10952
3499	25539	10945
3500	25546	10938
3501	25553	10930
3502	25561	10923
3503	25568	10916
3504	25575	10908
3505	25582	10901
3506	25589	10894
3507	25596	10886
3508	25604	10879
3509	25611	10872
3510	25618	10864
3511	25626	10857
3512	25632	10850
3513	25640	10842
3514	25647	10835
3515	25654	10828
3516	25661	10820
3517	25668	10813
3518	25675	10805
3519	25682	10798
3520	25690	10791
3521	25697	10784
3522	25705	10776
3523	25712	10769
3524	25719	10761
3525	25726	10754
3526	25734	10747
3527	25741	10740
3528	25748	10732
3529	25755	10725
3530	25763	10718
3531	25770	10710
3532	25776	10703
3533	25784	10696
3534	25791	10688
3535	25798	10681
3536	25806	10674
3537	25813	10666
3538	25820	10659
3539	25828	10652
3540	25835	10644
3541	25842	10637
3542	25849	10630
3543	25856	10622
3544	25863	10615
3545	25870	10608
3546	25877	10600
3547	25885	10593
3548	25892	10586
3549	25900	10578
3550	25907	10571
3551	25915	10564
3552	25922	10557
3553	25930	10550
3554	25937	10542
3555	25945	10535
3556	25952	10528
3557	25959	10521
3558	25967	10513
3559	25974	10506
3560	25982	10499
3561	25989	10492
3562	25996	10484
3563	26003	10477
3564	26010	10469
3565	26017	10462
3566	26025	10455
3567	26032	10447
3568	26039	10440
3569	26047	10433
3570	26054	10426
3571	26061	10418
3572	26068	10411
3573	26075	10404
3574	26082	10396
3575	26089	10389
3576	26096	10381
3577	26103	10374
3578	26110	10366
3579	26117	10359
3580	26124	10352
3581	26131	10344
3582	26138	10337
3583	26145	10329
3584	26152	10322
3585	26159	10315
3586	26166	10307
3587	26173	10300
3588	26180	10292
3589	26188	10285
3590	26195	10278
3591	26202	10270
3592	26209	10263
3593	26217	10256
3594	26225	10249
3595	26232	10242
3596	26240	10234
3597	26247	10227
3598	26254	10220
3599	26261	10212
3600	26269	10205
3601	26276	10198
3602	26283	10191
3603	26291	10183
3604	26298	10176
3605	26306	10169
3606	26313	10162
3607	26320	10154
3608	26327	10147
3609	26334	10139
3610	26341	10132
3611	26348	10124
3612	26356	10118
3613	26364	10110
3614	26371	10103
3615	26378	10096
3616	26385	10088
3617	26392	10081
3618	26399	10074
3619	26406	10066
3620	26414	10059
3621	26421	10052
3622	26428	10044
3623	26436	10037
3624	26444	10030
3625	26451	10023
3626	26459	10016
3627	26466	10008
3628	26474	10001
3629	26481	9994
3630	26488	9987
3631	26495	9979
3632	26503	9972
3633	26510	9964
3634	26517	9957
3635	26524	9950
3636	26531	9942
3637	26538	9935
3638	26545	9928
3639	26553	9921
3640	26560	9913
3641	26567	9906
3642	26574	9898
3643	26581	9891
3644	26588	9884
3645	26595	9876
3646	26602	9869
3647	26610	9862
3648	26617	9854
3649	26624	9847
3650	26631	9840
3651	26639	9833
3652	26647	9825
3653	26655	9818
3654	26662	9811
3655	26669	9804
3656	26676	9796
3657	26683	9789
3658	26690	9781
3659	26697	9774
3660	26704	9767
3661	26711	9759
3662	26719	9752
3663	26726	9745
3664	26734	9738
3665	26741	9730
3666	26748	9723
3667	26755	9716
3668	26762	9708
3669	26769	9701
3670	26775	9693
3671	26783	9686
3672	26790	9679
3673	26798	9671
3674	26804	9664
3675	26811	9656
3676	26818	9649
3677	26826	9642
3678	26833	9635
3679	26841	9627
3680	26848	9620
3681	26855	9613
3682	26862	9605
3683	26869	9598
3684	26877	9591
3685	26884	9583
3686	26892	9576
3687	26899	9569
3688	26906	9562
3689	26913	9554
3690	26920	9547
3691	26927	9539
3692	26935	9532
3693	26941	9525
3694	26950	9518
3695	26960	9511
3696	26967	9504
3697	26974	9497
3698	26982	9490
3699	26989	9482
3700	26996	9475
3701	27003	9467
3702	27010	9460
3703	27018	9453
3704	27025	9446
3705	27033	9439
3706	27040	9431
3707	27047	9424
3708	27055	9417
3709	27062	9409
3710	27069	9402
3711	27076	9395
3712	27083	9387
3713	27090	9380
3714	27097	9372
3715	27104	9365
3716	27111	9358
3717	27118	9350
3718	27125	9343
3719	27132	9335
3720	27138	9328
3721	27145	9320
3722	27153	9313
3723	27160	9306
3724	27168	9299
3725	27175	9291
3726	27182	9284
3727	27190	9277
3728	27197	9270
3729	27205	9262
3730	27213	9255
3731	27220	9248
3732	27227	9241
3733	27234	9233
3734	27241	9226
3735	27248	9218
3736	27255	9211
3737	27261	9203
3738	27269	9196
3739	27276	9189
3740	27284	9182
3741	27291	9174
3742	27298	9167
3743	27305	9160
3744	27313	9153
3745	27320	9145
3746	27328	9138
3747	27335	9131
3748	27343	9124
3749	27350	9116
3750	27357	9109
3751	27364	9102
3752	27372	9094
3753	27379	9087
3754	27386	9080
3755	27393	9072
3756	27400	9065
3757	27408	9058
3758	27415	9050
3759	27422	9043
3760	27430	9036
3761	27436	9028
3762	27444	9021
3763	27452	9014
3764	27459	9007
3765	27466	8999
3766	27473	8992
3767	27481	8985
3768	27488	8978
3769	27495	8970
3770	27502	8963
3771	27509	8955
3772	27516	8948
3773	27523	8941
3774	27531	8933
3775	27538	8926
3776	27545	8919
3777	27552	8912
3778	27560	8904
3779	27567	8897
3780	27574	8890
3781	27582	8882
3782	27589	8875
3783	27596	8868
3784	27604	8861
3785	27611	8853
3786	27618	8846
3787	27625	8838
3788	27632	8831
3789	27639	8824
3790	27647	8817
3791	27654	8809
3792	27661	8802
3793	27669	8795
3794	27676	8787
3795	27682	8780
3796	27689	8772
3797	27696	8765
3798	27703	8758
3799	27710	8750
3800	27718	8743
3801	27725	8736
3802	27733	8729
3803	27740	8721
3804	27748	8714
3805	27754	8707
3806	27762	8699
3807	27769	8692
3808	27777	8685
3809	27784	8678
3810	27791	8670
3811	27799	8663
3812	27807	8656
3813	27814	8649
3814	27821	8641
3815	27828	8634
3816	27836	8627
3817	27843	8620
3818	27851	8612
3819	27858	8605
3820	27865	8598
3821	27873	8591
3822	27880	8583
3823	27888	8576
3824	27895	8569
3825	27903	8562
3826	27910	8554
3827	27917	8547
3828	27924	8540
3829	27931	8532
3830	27939	8525
3831	27947	8518
3832	27954	8511
3833	27963	8504
3834	27970	8496
3835	27978	8489
3836	27985	8482
3837	27993	8475
3838	28000	8467
3839	28007	8460
3840	28014	8453
3841	28021	8445
3842	28028	8438
3843	28035	8430
3844	28042	8423
3845	28049	8416
3846	28056	8408
3847	28063	8401
3848	28070	8394
3849	28077	8386
3850	28084	8379
3851	28091	8372
3852	28098	8364
3853	28105	8357
3854	28112	8349
3855	28119	8342
3856	28126	8335
3857	28133	8327
3858	28140	8320
3859	28148	8313
3860	28154	8305
3861	28161	8298
3862	28169	8291
3863	28177	8283
3864	28184	8276
3865	28192	8269
3866	28200	8262
3867	28207	8255
3868	28214	8247
3869	28221	8240
3870	28229	8233
3871	28236	8225
3872	28243	8218
3873	28250	8211
3874	28257	8203
3875	28264	8196
3876	28271	8189
3877	28278	8181
3878	28285	8174
3879	28292	8167
3880	28299	8159
3881	28306	8152
3882	28313	8144
3883	28320	8137
3884	28327	8130
3885	28335	8122
3886	28342	8115
3887	28350	8108
3888	28357	8101
3889	28363	8093
3890	28371	8086
3891	28378	8078
3892	28385	8071
3893	28393	8064
3894	28400	8057
3895	28408	8049
3896	28415	8042
3897	28422	8035
3898	28429	8027
3899	28436	8020
3900	28443	8013
3901	28450	8005
3902	28458	7998
3903	28465	7991
3904	28472	7983
3905	28479	7976
3906	28486	7969
3907	28494	7962
3908	28501	7954
3909	28508	7947
3910	28516	7940
3911	28523	7932
3912	28531	7925
3913	28538	7918
3914	28545	7911
3915	28553	7903
3916	28560	7896
3917	28567	7889
3918	28575	7882
3919	28582	7874
3920	28589	7867
3921	28597	7860
3922	28604	7853
3923	28612	7845
3924	28619	7838
3925	28626	7831
3926	28633	7823
3927	28641	7816
3928	28648	7809
3929	28655	7801
3930	28662	7794
3931	28669	7787
3932	28677	7779
3933	28684	7772
3934	28691	7765
3935	28698	7757
3936	28705	7750
3937	28712	7743
3938	28720	7736
3939	28727	7728
3940	28735	7721
3941	28742	7714
3942	28749	7707
3943	28757	7699
3944	28764	7692
3945	28772	7685
3946	28779	7677
3947	28786	7670
3948	28792	7662
3949	28799	7655
3950	28806	7648
3951	28813	7640
3952	28820	7633
3953	28827	7626
3954	28835	7618
3955	28842	7611
3956	28849	7604
3957	28856	7596
3958	28863	7589
3959	28870	7582
3960	28878	7574
3961	28884	7567
3962	28891	7560
3963	28899	7552
3964	28905	7545
3965	28912	7538
3966	28919	7530
3967	28927	7523
3968	28934	7516
3969	28942	7508
3970	28949	7501
3971	28957	7494
3972	28965	7487
3973	28972	7480
3974	28979	7472
3975	28987	7465
3976	28993	7458
3977	29000	7450
3978	29007	7443
3979	29014	7435
3980	29021	7428
3981	29028	7421
3982	29035	7413
3983	29042	7406
3984	29050	7399
3985	29057	7391
3986	29064	7384
3987	29071	7377
3988	29078	7369
3989	29085	7362
3990	29092	7355
3991	29099	7347
3992	29106	7340
3993	29113	7332
3994	29120	7325
3995	29127	7318
3996	29134	7310
3997	29141	7303
3998	29148	7296
3999	29156	7289
4000	29164	7282
4001	29171	7274
4002	29179	7267
4003	29186	7260
4004	29193	7252
4005	29200	7245
4006	29208	7238
4007	29215	7230
4008	29223	7223
4009	29230	7216
4010	29237	7209
4011	29244	7201
4012	29252	7194
4013	29259	7187
4014	29267	7180
4015	29274	7172
4016	29281	7165
4017	29289	7158
4018	29296	7150
4019	29303	7143
4020	29310	7136
4021	29318	7129
4022	29326	7121
4023	29332	7114
4024	29340	7107
4025	29347	7100
4026	29355	7092
4027	29361	7085
4028	29368	7077
4029	29376	7070
4030	29383	7063
4031	29391	7056
4032	29398	7048
4033	29405	7041
4034	29412	7034
4035	29420	7027
4036	29427	7019
4037	29434	7012
4038	29441	7005
4039	29449	6997
4040	29456	6990
4041	29463	6983
4042	29471	6976
4043	29478	6968
4044	29486	6961
4045	29493	6954
4046	29500	6946
4047	29508	6939
4048	29515	6932
4049	29522	6925
4050	29529	6917
4051	29536	6910
4052	29543	6902
4053	29550	6895
4054	29557	6888
4055	29564	6880
4056	29571	6873
4057	29579	6866
4058	29586	6858
4059	29593	6851
4060	29600	6844
4061	29607	6836
4062	29614	6829
4063	29622	6822
4064	29629	6815
4065	29636	6807
4066	29643	6800
4067	29651	6793
4068	29658	6785
4069	29665	6778
4070	29672	6771
4071	29679	6763
4072	29686	6756
4073	29693	6749
4074	29700	6741
4075	29708	6734
4076	29715	6727
4077	29722	6719
4078	29729	6712
4079	29736	6705
4080	29744	6698
4081	29751	6690
4082	29758	6683
4083	29766	6676
4084	29774	6669
4085	29781	6661
4086	29788	6654
4087	29797	6647
4088	29803	6640
4089	29810	6632
4090	29818	6625
4091	29825	6618
4092	29832	6610
4093	29839	6603
4094	29847	6596
4095	29854	6588
4096	29861	6581
4097	29868	6574
4098	29875	6566
4099	29883	6559
4100	29890	6552
4101	29898	6545
4102	29905	6537
4103	29912	6530
4104	29919	6523
4105	29927	6516
4106	29935	6508
4107	29942	6501
4108	29949	6494
4109	29957	6487
4110	29963	6479
4111	29970	6472
4112	29977	6464
4113	29984	6457
4114	29991	6450
4115	29997	6442
4116	30004	6435
4117	30011	6427
4118	30019	6420
4119	30026	6413
4120	30033	6406
4121	30040	6398
4122	30047	6391
4123	30053	6383
4124	30061	6376
4125	30068	6369
4126	30075	6362
4127	30082	6354
4128	30090	6347
4129	30097	6340
4130	30105	6332
4131	30113	6325
4132	30120	6318
4133	30127	6311
4134	30134	6303
4135	30141	6296
4136	30149	6289
4137	30157	6282
4138	30163	6274
4139	30171	6267
4140	30178	6260
4141	30186	6253
4142	30193	6245
4143	30200	6238
4144	30207	6231
4145	30214	6223
4146	30221	6216
4147	30228	6208
4148	30235	6201
4149	30242	6194
4150	30249	6187
4151	30257	6179
4152	30264	6172
4153	30271	6165
4154	30279	6157
4155	30286	6150
4156	30293	6143
4157	30300	6135
4158	30308	6128
4159	30315	6121
4160	30323	6114
4161	30330	6106
4162	30336	6099
4163	30343	6092
4164	30350	6084
4165	30358	6077
4166	30365	6070
4167	30372	6062
4168	30380	6055
4169	30387	6048
4170	30395	6041
4171	30402	6033
4172	30409	6026
4173	30416	6019
4174	30424	6011
4175	30431	6004
4176	30438	5997
4177	30445	5990
4178	30453	5982
4179	30460	5975
4180	30467	5968
4181	30475	5960
4182	30482	5953
4183	30489	5946
4184	30496	5938
4185	30503	5931
4186	30510	5924
4187	30517	5916
4188	30524	5909
4189	30531	5902
4190	30538	5895
4191	30545	5887
4192	30553	5880
4193	30560	5873
4194	30568	5865
4195	30575	5858
4196	30583	5851
4197	30590	5844
4198	30598	5836
4199	30605	5829
4200	30611	5822
4201	30619	5814
4202	30626	5807
4203	30633	5800
4204	30641	5793
4205	30648	5785
4206	30656	5778
4207	30663	5771
4208	30670	5763
4209	30677	5756
4210	30685	5749
4211	30692	5742
4212	30699	5734
4213	30706	5727
4214	30714	5720
4215	30721	5712
4216	30728	5705
4217	30735	5698
4218	30742	5690
4219	30750	5683
4220	30757	5676
4221	30765	5669
4222	30772	5661
4223	30780	5654
4224	30787	5647
4225	30794	5640
4226	30801	5632
4227	30809	5625
4228	30816	5618
4229	30823	5610
4230	30830	5603
4231	30837	5596
4232	30845	5588
4233	30851	5581
4234	30859	5574
4235	30866	5567
4236	30874	5559
4237	30881	5552
4238	30889	5545
4239	30896	5538
4240	30904	5530
4241	30911	5523
4242	30918	5516
4243	30925	5508
4244	30932	5501
4245	30939	5494
4246	30946	5486
4247	30953	5479
4248	30961	5472
4249	30968	5465
4250	30975	5457
4251	30982	5450
4252	30989	5443
4253	30996	5435
4254	31003	5428
4255	31010	5421
4256	31017	5413
4257	31024	5406
4258	31031	5399
4259	31039	5391
4260	31046	5384
4261	31053	5377
4262	31060	5369
4263	31067	5362
4264	31074	5355
4265	31081	5347
4266	31089	5340
4267	31096	5333
4268	31104	5326
4269	31111	5318
4270	31119	5311
4271	31126	5304
4272	31134	5297
4273	31141	5289
4274	31149	5282
4275	31156	5275
4276	31163	5268
4277	31170	5260
4278	31178	5253
4279	31185	5246
4280	31192	5238
4281	31200	5231
4282	31207	5224
4283	31214	5217
4284	31221	5209
4285	31228	5202
4286	31235	5195
4287	31243	5187
4288	31249	5180
4289	31256	5173
4290	31263	5165
4291	31271	5158
4292	31278	5151
4293	31285	5143
4294	31293	5136
4295	31300	5129
4296	31307	5122
4297	31315	5114
4298	31321	5107
4299	31329	5100
4300	31336	5092
4301	31343	5085
4302	31350	5078
4303	31357	5070
4304	31365	5063
4305	31372	5056
4306	31379	5048
4307	31386	5041
4308	31393	5034
4309	31401	5027
4310	31408	5019
4311	31415	5012
4312	31423	5005
4313	31430	4997
4314	31437	4990
4315	31444	4983
4316	31451	4976
4317	31458	4968
4318	31466	4961
4319	31474	4954
4320	31481	4946
4321	31488	4939
4322	31495	4932
4323	31503	4925
4324	31510	4917
4325	31517	4910
4326	31524	4903
4327	31532	4895
4328	31539	4888
4329	31546	4881
4330	31553	4874
4331	31560	4866
4332	31568	4859
4333	31575	4852
4334	31582	4844
4335	31590	4837
4336	31597	4830
4337	31605	4823
4338	31611	4815
4339	31618	4808
4340	31625	4800
4341	31632	4793
4342	31639	4786
4343	31647	4779
4344	31654	4771
4345	31661	4764
4346	31668	4757
4347	31675	4749
4348	31683	4742
4349	31690	4735
4350	31697	4728
4351	31704	4720
4352	31711	4713
4353	31719	4706
4354	31726	4698
4355	31734	4691
4356	31741	4684
4357	31748	4677
4358	31755	4669
4359	31764	4662
4360	31771	4655
4361	31779	4648
4362	31786	4640
4363	31794	4633
4364	31801	4626
4365	31809	4619
4366	31816	4611
4367	31823	4604
4368	31830	4597
4369	31838	4589
4370	31845	4582
4371	31852	4575
4372	31860	4568
4373	31867	4560
4374	31874	4553
4375	31882	4546
4376	31889	4538
4377	31896	4531
4378	31903	4524
4379	31910	4516
4380	31917	4509
4381	31925	4502
4382	31931	4495
4383	31938	4487
4384	31945	4480
4385	31952	4473
4386	31960	4465
4387	31967	4458
4388	31975	4451
4389	31981	4443
4390	31988	4436
4391	31996	4429
4392	32002	4421
4393	32009	4414
4394	32016	4407
4395	32024	4400
4396	32031	4392
4397	32039	4385
4398	32046	4378
4399	32053	4370
4400	32061	4363
4401	32068	4356
4402	32075	4349
4403	32082	4341
4404	32090	4334
4405	32097	4327
4406	32104	4319
4407	32111	4312
4408	32119	4305
4409	32127	4298
4410	32134	4290
4411	32141	4283
4412	32149	4276
4413	32156	4269
4414	32163	4261
4415	32171	4254
4416	32178	4247
4417	32185	4239
4418	32192	4232
4419	32199	4225
4420	32206	4218
4421	32213	4210
4422	32220	4203
4423	32227	4196
4424	32234	4188
4425	32241	4181
4426	32249	4174
4427	32256	4166
4428	32263	4159
4429	32270	4152
4430	32277	4144
4431	32284	4137
4432	32291	4130
4433	32299	4123
4434	32306	4115
4435	32314	4108
4436	32321	4101
4437	32329	4093
4438	32336	4086
4439	32343	4079
4440	32350	4072
4441	32358	4064
4442	32365	4057
4443	32373	4050
4444	32380	4042
4445	32387	4035
4446	32394	4028
4447	32401	4021
4448	32408	4013
4449	32416	4006
4450	32423	3999
4451	32430	3991
4452	32437	3984
4453	32444	3977
4454	32451	3969
4455	32458	3962
4456	32466	3955
4457	32474	3948
4458	32481	3940
4459	32488	3933
4460	32495	3926
4461	32502	3918
4462	32509	3911
4463	32516	3904
4464	32524	3897
4465	32532	3889
4466	32539	3882
4467	32546	3875
4468	32553	3867
4469	32560	3860
4470	32567	3853
4471	32574	3846
4472	32582	3838
4473	32589	3831
4474	32596	3824
4475	32603	3816
4476	32610	3809
4477	32617	3802
4478	32624	3794
4479	32631	3787
4480	32638	3780
4481	32645	3772
4482	32652	3765
4483	32659	3758
4484	32666	3750
4485	32673	3743
4486	32680	3736
4487	32687	3729
4488	32694	3721
4489	32702	3714
4490	32710	3707
4491	32716	3699
4492	32724	3692
4493	32731	3685
4494	32739	3678
4495	32747	3670
4496	32754	3663
4497	32761	3656
4498	32768	3649
4499	32776	3641
4500	32783	3634
4501	32791	3627
4502	32798	3619
4503	32805	3612
4504	32812	3605
4505	32819	3598
4506	32826	3590
4507	32834	3583
4508	32842	3576
4509	32849	3569
4510	32857	3561
4511	32864	3554
4512	32871	3547
4513	32878	3539
4514	32885	3532
4515	32893	3525
4516	32899	3517
4517	32907	3510
4518	32914	3503
4519	32920	3495
4520	32927	3488
4521	32935	3481
4522	32942	3474
4523	32951	3467
4524	32958	3459
4525	32965	3452
4526	32972	3445
4527	32979	3437
4528	32986	3430
4529	32993	3423
4530	33000	3415
4531	33008	3408
4532	33015	3401
4533	33023	3394
4534	33030	3386
4535	33037	3379
4536	33044	3372
4537	33051	3364
4538	33059	3357
4539	33066	3350
4540	33073	3343
4541	33080	3335
4542	33087	3328
4543	33094	3321
4544	33102	3313
4545	33110	3306
4546	33118	3299
4547	33125	3292
4548	33133	3284
4549	33140	3277
4550	33147	3270
4551	33154	3263
4552	33161	3255
4553	33168	3248
4554	33175	3241
4555	33182	3233
4556	33189	3226
4557	33197	3219
4558	33204	3211
4559	33211	3204
4560	33218	3197
4561	33226	3190
4562	33233	3182
4563	33240	3175
4564	33248	3168
4565	33255	3160
4566	33262	3153
4567	33270	3146
4568	33277	3139
4569	33285	3131
4570	33293	3124
4571	33300	3117
4572	33307	3110
4573	33317	3102
4574	33325	3095
4575	33332	3088
4576	33339	3081
4577	33346	3073
4578	33353	3066
4579	33360	3059
4580	33367	3051
4581	33374	3044
4582	33381	3037
4583	33389	3030
4584	33396	3022
4585	33403	3015
4586	33412	3008
4587	33420	3001
4588	33427	2993
4589	33434	2986
4590	33441	2979
4591	33449	2971
4592	33456	2964
4593	33463	2957
4594	33471	2950
4595	33479	2942
4596	33486	2935
4597	33493	2928
4598	33501	2921
4599	33508	2913
4600	33516	2906
4601	33523	2899
4602	33530	2891
4603	33537	2884
4604	33545	2877
4605	33551	2870
4606	33559	2862
4607	33567	2855
4608	33574	2848
4609	33581	2840
4610	33588	2833
4611	33596	2826
4612	33603	2819
4613	33611	2811
4614	33618	2804
4615	33625	2797
4616	33633	2790
4617	33640	2782
4618	33648	2775
4619	33655	2768
4620	33662	2760
4621	33669	2753
4622	33676	2746
4623	33683	2738
4624	33691	2731
4625	33698	2724
4626	33705	2717
4627	33712	2709
4628	33719	2702
4629	33726	2695
4630	33733	2687
4631	33740	2680
4632	33747	2673
4633	33755	2666
4634	33762	2658
4635	33770	2651
4636	33777	2644
4637	33784	2636
4638	33791	2629
4639	33798	2622
4640	33806	2615
4641	33814	2607
4642	33821	2600
4643	33829	2593
4644	33835	2585
4645	33842	2578
4646	33850	2571
4647	33857	2564
4648	33864	2556
4649	33871	2549
4650	33878	2542
4651	33885	2534
4652	33892	2527
4653	33899	2520
4654	33906	2512
4655	33913	2505
4656	33920	2498
4657	33926	2490
4658	33933	2483
4659	33941	2476
4660	33948	2469
4661	33957	2461
4662	33964	2454
4663	33971	2447
4664	33978	2440
4665	33985	2432
4666	33992	2425
4667	34000	2418
4668	34008	2410
4669	34016	2403
4670	34023	2396
4671	34030	2389
4672	34038	2381
4673	34045	2374
4674	34053	2367
4675	34060	2360
4676	34067	2352
4677	34074	2345
4678	34081	2338
4679	34088	2330
4680	34096	2323
4681	34104	2316
4682	34112	2309
4683	34121	2301
4684	34128	2294
4685	34135	2287
4686	34142	2280
4687	34149	2272
4688	34157	2265
4689	34164	2258
4690	34171	2250
4691	34178	2243
4692	34186	2236
4693	34193	2229
4694	34200	2221
4695	34207	2214
4696	34215	2207
4697	34221	2199
4698	34229	2192
4699	34236	2185
4700	34243	2177
4701	34250	2170
4702	34257	2163
4703	34265	2156
4704	34272	2148
4705	34280	2141
4706	34287	2134
4707	34294	2127
4708	34301	2119
4709	34309	2112
4710	34316	2105
4711	34324	2097
4712	34331	2090
4713	34338	2083
4714	34345	2076
4715	34352	2068
4716	34359	2061
4717	34366	2054
4718	34373	2046
4719	34381	2039
4720	34388	2032
4721	34395	2024
4722	34402	2017
4723	34409	2010
4724	34416	2003
4725	34424	1995
4726	34430	1988
4727	34438	1981
4728	34445	1973
4729	34453	1966
4730	34460	1959
4731	34468	1952
4732	34474	1944
4733	34481	1937
4734	34489	1930
4735	34496	1922
4736	34503	1915
4737	34510	1908
4738	34517	1901
4739	34524	1893
4740	34531	1886
4741	34538	1879
4742	34545	1871
4743	34552	1864
4744	34559	1857
4745	34566	1849
4746	34573	1842
4747	34580	1835
4748	34587	1828
4749	34594	1820
4750	34602	1813
4751	34608	1806
4752	34616	1798
4753	34623	1791
4754	34630	1784
4755	34637	1777
4756	34644	1769
4757	34653	1762
4758	34660	1755
4759	34668	1747
4760	34675	1740
4761	34682	1733
4762	34689	1726
4763	34696	1718
4764	34704	1711
4765	34711	1704
4766	34718	1696
4767	34725	1689
4768	34732	1682
4769	34739	1675
4770	34747	1667
4771	34754	1660
4772	34761	1653
4773	34768	1645
4774	34776	1638
4775	34784	1631
4776	34791	1624
4777	34798	1616
4778	34805	1609
4779	34811	1602
4780	34818	1594
4781	34825	1587
4782	34832	1580
4783	34839	1573
4784	34846	1565
4785	34853	1558
