iter	MAPE	RMSE	R2	MAE
2676	0.00686182164	0.133480111	0.9802857645	0.09113484935
2677	0.006861379227	0.1334739517	0.9802875838	0.0911286029
2678	0.006860930952	0.1334636412	0.9802906292	0.0911224977
2679	0.006860585984	0.133453666	0.9802935753	0.09111817062
2680	0.006860313169	0.1334478273	0.9802952995	0.09111450606
2681	0.006860235573	0.1334442705	0.9802963499	0.09111355004
2682	0.00685983042	0.1334369592	0.9802985089	0.09110830165
2683	0.006859533329	0.1334293793	0.9803007472	0.09110417666
2684	0.006859216502	0.1334198052	0.9803035741	0.09110006593
2685	0.006858680631	0.1334093325	0.9803066661	0.09109284693
2686	0.006858349023	0.1334012957	0.9803090387	0.09108844135
2687	0.006857701517	0.1333912394	0.9803120074	0.09107965521
2688	0.006857245461	0.1333831584	0.9803143927	0.09107341354
2689	0.00685679207	0.133373902	0.9803171249	0.09106714458
2690	0.006856173239	0.1333654493	0.9803196196	0.09105856724
2691	0.006855404367	0.1333519066	0.9803236164	0.09104828088
2692	0.006855148787	0.1333448944	0.9803256856	0.09104495108
2693	0.00685472073	0.133335027	0.9803285973	0.09103929387
2694	0.006854242407	0.1333207813	0.9803328005	0.09103343882
2695	0.006853575068	0.1333040152	0.9803377468	0.09102507225
2696	0.006853174326	0.1332941277	0.9803406635	0.09101990869
2697	0.006852929814	0.1332891148	0.9803421422	0.09101695685
2698	0.006852567192	0.1332793518	0.9803450218	0.09101227939
2699	0.006852198758	0.133267757	0.9803484415	0.09100761084
2700	0.006851684088	0.133253144	0.9803527509	0.09100114047
2701	0.006851413197	0.1332474527	0.9803544291	0.09099752534
2702	0.006850944948	0.1332356541	0.9803579081	0.09099173642
2703	0.006850354972	0.1332187471	0.9803628927	0.09098439828
2704	0.006849506714	0.1332082362	0.9803659913	0.09097257803
2705	0.006849134663	0.1332011048	0.9803680935	0.09096761442
2706	0.00684858125	0.1331901942	0.9803713095	0.09096007613
2707	0.00684742353	0.1331750718	0.9803757666	0.09094418728
2708	0.006847099338	0.1331660193	0.9803784343	0.09094030712
2709	0.006846527323	0.133153318	0.9803821772	0.09093345655
2710	0.006845991803	0.1331364568	0.9803871453	0.0909270803
2711	0.006845392772	0.1331247528	0.9803905934	0.09091894037
2712	0.006845060805	0.1331177713	0.9803926501	0.09091441134
2713	0.006844281093	0.1331048746	0.9803964491	0.09090342112
2714	0.006843693985	0.1330908398	0.980400583	0.09089614045
2715	0.006843373024	0.133080948	0.9804034963	0.09089182894
2716	0.006843146096	0.1330740648	0.9804055234	0.09088884275
2717	0.006842274669	0.1330665144	0.9804077468	0.09087621386
2718	0.006841800847	0.1330556604	0.9804109429	0.09086991695
2719	0.006841541863	0.1330498536	0.9804126527	0.09086630021
2720	0.006840686359	0.1330414072	0.9804151395	0.09085414951
2721	0.006840059423	0.1330265518	0.980419513	0.09084603199
2722	0.006839744609	0.1330183959	0.9804219138	0.09084226442
2723	0.006839576466	0.1330140621	0.9804231895	0.09083988577
2724	0.006838866018	0.1329976381	0.9804280238	0.0908304868
2725	0.006838579131	0.1329898127	0.9804303269	0.09082667847
2726	0.006838288925	0.1329825331	0.9804324693	0.09082306061
2727	0.00683764164	0.1329675243	0.9804368859	0.09081515368
2728	0.006837139968	0.1329540518	0.98044085	0.09080903436
2729	0.00683659919	0.1329450364	0.9804435025	0.09080156879
2730	0.006836063623	0.1329384594	0.9804454374	0.0907939452
2731	0.006835664914	0.1329269831	0.9804488135	0.09078889579
2732	0.006835333047	0.1329171829	0.9804516963	0.09078437992
2733	0.006834884677	0.1329101651	0.9804537604	0.09077833787
2734	0.00683405666	0.1328969759	0.9804576395	0.09076695294
2735	0.006833429302	0.1328853393	0.9804610617	0.09075825855
2736	0.006832922997	0.1328758269	0.9804638589	0.09075157405
2737	0.00683245538	0.1328650701	0.9804670218	0.09074549694
2738	0.006832084589	0.1328554827	0.9804698407	0.09074077207
2739	0.006831720513	0.1328458448	0.9804726742	0.09073627021
2740	0.006831577751	0.1328422824	0.9804737215	0.09073418406
2741	0.006831226463	0.1328348253	0.9804759136	0.09072969568
2742	0.006830911233	0.1328260572	0.980478491	0.09072575303
2743	0.006830647207	0.1328202596	0.9804801951	0.09072216598
2744	0.006830071136	0.1328052799	0.9804845978	0.09071502917
2745	0.006829414529	0.132786794	0.9804900304	0.0907067471
2746	0.006828956846	0.132777312	0.9804928166	0.09070082628
2747	0.006828621917	0.1327693067	0.9804951687	0.09069671269
2748	0.00682795086	0.1327566087	0.9804988994	0.09068814599
2749	0.006827694056	0.1327489875	0.9805011384	0.09068489638
2750	0.006827388352	0.1327434931	0.9805027524	0.09068093342
2751	0.006826960295	0.1327358972	0.9805049837	0.09067532043
2752	0.006826794923	0.1327321925	0.9805060719	0.09067342261
2753	0.006826020459	0.1327209243	0.9805093816	0.0906629649
2754	0.006825703641	0.1327123875	0.9805118889	0.09065903648
2755	0.006825306208	0.1327026545	0.9805147473	0.09065396751
2756	0.006825192866	0.1326992677	0.9805157419	0.09065256959
2757	0.006824688324	0.1326880302	0.9805190417	0.09064593785
2758	0.006824225449	0.1326776692	0.9805220839	0.09064008826
2759	0.006823846021	0.1326693106	0.9805245381	0.09063529117
2760	0.006823434356	0.1326611803	0.980526925	0.09063031535
2761	0.006823001072	0.132648203	0.9805307346	0.090624961
2762	0.00682248932	0.1326384108	0.980533609	0.09061791921
2763	0.006822227222	0.1326321623	0.9805354431	0.09061430132
2764	0.006821703992	0.1326240117	0.9805378353	0.09060718818
2765	0.006821387715	0.1326124645	0.9805412242	0.09060325695
2766	0.006821021961	0.1326025564	0.9805441318	0.09059867221
2767	0.006820572588	0.1325867058	0.9805487828	0.09059318422
2768	0.006820161067	0.1325723352	0.9805529991	0.09058813387
2769	0.006819555278	0.1325563366	0.9805576924	0.09058060689
2770	0.006819093973	0.1325441811	0.980561258	0.09057516837
2771	0.006818617978	0.1325325376	0.9805646731	0.09056917319
2772	0.006818333495	0.132528176	0.9805659523	0.09056539834
2773	0.006818101208	0.132523587	0.9805672982	0.09056241157
2774	0.006817664889	0.1325100353	0.9805712723	0.09055700138
2775	0.006817416071	0.1325017938	0.980573689	0.09055394356
2776	0.006817055178	0.1324943219	0.9805758798	0.09054916405
2777	0.006816748506	0.1324841407	0.9805788649	0.09054504886
2778	0.006816352148	0.1324749002	0.980581574	0.09054035035
2779	0.00681603418	0.1324694865	0.9805831611	0.09053595464
2780	0.006815576608	0.1324577118	0.9805866127	0.09052991578
2781	0.006815392056	0.1324534068	0.9805878746	0.09052746549
2782	0.006814577095	0.1324415342	0.9805913545	0.09051622129
2783	0.006813755837	0.1324275488	0.9805954532	0.09050527398
2784	0.006813282884	0.132415877	0.9805988736	0.09049933741
2785	0.006812727789	0.1324093076	0.9806007986	0.09049142261
2786	0.006812482032	0.1324021935	0.9806028831	0.09048828029
2787	0.006812019556	0.1323914258	0.980606038	0.0904823927
2788	0.00681171359	0.1323849174	0.9806079447	0.09047816909
2789	0.006810682024	0.1323692464	0.9806125355	0.09046365077
2790	0.006810438376	0.1323605759	0.9806150753	0.09046066243
2791	0.006810203762	0.1323563707	0.980616307	0.09045748659
2792	0.006809908981	0.1323472763	0.9806189707	0.09045357627
2793	0.006809371542	0.1323370465	0.9806219667	0.09044649089
2794	0.006809310772	0.1323352919	0.9806224805	0.09044561531
2795	0.006809020895	0.1323273958	0.9806247929	0.09044179696
2796	0.006808573479	0.1323150594	0.9806284053	0.09043629053
2797	0.006808123646	0.1323063095	0.9806309672	0.09043034368
2798	0.006807274129	0.1322960024	0.9806339849	0.09041844993
2799	0.00680650241	0.1322832697	0.9806377125	0.09040825188
2800	0.006806150702	0.1322745325	0.9806402701	0.09040348644
2801	0.006805539657	0.1322647591	0.9806431309	0.09039487841
2802	0.006804998259	0.1322554118	0.9806458668	0.09038727769
2803	0.006804685029	0.1322471434	0.9806482867	0.09038311016
2804	0.006804123114	0.1322345568	0.9806519701	0.09037617803
2805	0.006803395202	0.1322226952	0.980655441	0.09036643341
2806	0.00680286848	0.1322114703	0.9806587253	0.09035957938
2807	0.00680250454	0.132202854	0.9806612462	0.09035469427
2808	0.006801168366	0.132187134	0.980665845	0.09033557559
2809	0.006800919631	0.132181835	0.9806673951	0.09033209448
2810	0.006800265419	0.1321662572	0.9806719516	0.09032354532
2811	0.006799919233	0.1321589181	0.9806740981	0.09031909694
2812	0.006799737876	0.1321558461	0.9806749965	0.09031668575
2813	0.006799327576	0.1321448561	0.9806782105	0.09031157817
2814	0.00679870674	0.1321315562	0.9806820996	0.09030355168
2815	0.006798367133	0.1321242384	0.9806842393	0.09029895393
2816	0.00679778102	0.1321109647	0.9806881202	0.0902916739
2817	0.006796926201	0.132099245	0.9806915464	0.09028040254
2818	0.006795727777	0.1320861598	0.9806953714	0.09026352712
2819	0.00679491573	0.1320787884	0.980697526	0.09025181775
2820	0.006794459077	0.1320677945	0.9807007393	0.09024616586
2821	0.006793856307	0.1320531326	0.9807050242	0.09023875756
2822	0.006793366625	0.1320429475	0.9807080005	0.0902323132
2823	0.00679269883	0.1320340474	0.980710601	0.09022286491
2824	0.006792371059	0.1320274943	0.9807125158	0.09021849539
2825	0.006791973502	0.1320213357	0.9807143151	0.09021280339
2826	0.006791338066	0.1320093955	0.9807178034	0.09020468462
2827	0.0067909941	0.1320028275	0.9807197221	0.09020036308
2828	0.006790749676	0.1319957687	0.980721784	0.09019714024
2829	0.006790106471	0.1319847943	0.9807249896	0.09018845041
2830	0.006789708169	0.1319764164	0.9807274365	0.09018327015
2831	0.006789307153	0.1319656547	0.9807305794	0.09017796184
2832	0.006789042983	0.1319594519	0.9807323908	0.09017423821
2833	0.00678841431	0.1319517685	0.9807346345	0.09016518951
2834	0.006787783002	0.1319354254	0.9807394065	0.09015734424
2835	0.006787224248	0.1319283207	0.9807414808	0.09014902402
2836	0.006786975474	0.1319216452	0.9807434297	0.09014593379
2837	0.00678570567	0.1318986938	0.9807501295	0.09012922174
2838	0.006785398864	0.131891126	0.9807523384	0.0901255483
2839	0.006785106114	0.1318823371	0.9807549035	0.09012169201
2840	0.00678482343	0.1318759358	0.9807567717	0.09011825329
2841	0.006784086394	0.131865808	0.9807597273	0.09010821159
2842	0.006783794673	0.1318600548	0.9807614061	0.09010445962
2843	0.006783431548	0.1318523557	0.9807636527	0.0901000004
2844	0.00678314917	0.1318466281	0.9807653239	0.09009595029
2845	0.006782646939	0.1318389002	0.9807675786	0.09008864947
2846	0.006782228671	0.1318266564	0.9807711507	0.09008335326
2847	0.006781736906	0.131811954	0.9807754396	0.09007726949
2848	0.006780920312	0.1318009681	0.980778644	0.09006586708
2849	0.006780204954	0.1317908806	0.9807815861	0.09005610284
2850	0.006779857501	0.1317820459	0.9807841627	0.09005176426
2851	0.006779375894	0.1317758965	0.980785956	0.09004478212
2852	0.006778942417	0.1317688836	0.980788001	0.09003874709
2853	0.006778716756	0.1317639978	0.9807894257	0.09003567718
2854	0.006778257744	0.1317543298	0.9807922447	0.09002964439
2855	0.006777599352	0.1317398127	0.9807964772	0.09002123559
2856	0.006776894257	0.1317299672	0.9807993474	0.09001123527
2857	0.006776673547	0.131723411	0.9808012586	0.0900083562
2858	0.006776177942	0.1317110143	0.9808048721	0.09000207919
2859	0.00677572946	0.1316968974	0.9808089865	0.08999667284
2860	0.006774938486	0.1316873215	0.9808117773	0.08998557773
2861	0.006774299595	0.131678554	0.9808143322	0.08997631694
2862	0.006774112264	0.1316739218	0.980815682	0.08997402155
2863	0.006773837743	0.1316683758	0.980817298	0.08997020213
2864	0.006773080644	0.1316560014	0.9808209035	0.0899597076
2865	0.006772425816	0.1316469097	0.9808235523	0.08995067933
2866	0.006771789976	0.1316410472	0.9808252602	0.08994148743
2867	0.00677115769	0.1316267056	0.9808294379	0.08993362624
2868	0.006770759152	0.1316176989	0.9808320614	0.08992793562
2869	0.006770271163	0.131604342	0.9808359516	0.08992200791
2870	0.006769188566	0.131591784	0.9808396088	0.08990676436
2871	0.006768090904	0.1315760047	0.9808442036	0.08989163298
2872	0.006767405499	0.1315674168	0.9808467041	0.08988176851
2873	0.006766903477	0.1315574286	0.9808496121	0.08987504292
2874	0.006766759214	0.1315545977	0.9808504363	0.08987298036
2875	0.006766347751	0.1315478605	0.9808523976	0.08986738153
2876	0.00676588216	0.1315413645	0.9808542886	0.08986098208
2877	0.006765424366	0.1315288753	0.980857924	0.08985543755
2878	0.006765013442	0.13152099	0.9808602191	0.08985010222
2879	0.006764718679	0.1315134417	0.980862416	0.08984643448
2880	0.006764581545	0.1315102124	0.9808633559	0.08984470433
2881	0.006764001427	0.131497177	0.9808671494	0.08983741686
2882	0.006763549294	0.1314863103	0.9808703114	0.08983160526
2883	0.00676312261	0.1314729718	0.9808741924	0.089826471
2884	0.006762899747	0.1314687455	0.980875422	0.08982358086
2885	0.006762375938	0.131456791	0.9808788999	0.08981652222
2886	0.006761575219	0.1314485365	0.9808813011	0.08980487555
2887	0.006761393761	0.1314439419	0.9808826376	0.08980225866
2888	0.006761098084	0.1314382272	0.9808842999	0.08979802969
2889	0.00676080736	0.131432461	0.9808859771	0.08979418314
2890	0.006760254358	0.1314225318	0.980888865	0.08978683581
2891	0.00675974394	0.1314096778	0.9808926032	0.08978061475
2892	0.006759449919	0.1314031879	0.9808944904	0.08977668202
2893	0.006759147931	0.1313935766	0.9808972852	0.08977295886
2894	0.006758756249	0.1313854409	0.9808996508	0.08976768044
2895	0.006758561101	0.1313808425	0.9809009877	0.08976514162
2896	0.006758172864	0.1313712375	0.9809037802	0.0897603277
2897	0.006757596724	0.1313554308	0.9809083753	0.08975294138
2898	0.006757270367	0.131346664	0.9809109236	0.0897488824
2899	0.00675715422	0.131343541	0.9809118313	0.08974737082
2900	0.006756551946	0.1313268557	0.9809166808	0.08973946741
2901	0.006756290858	0.1313194248	0.9809188403	0.08973622751
2902	0.006755564967	0.1313045676	0.9809231577	0.08972642709
2903	0.006755110182	0.1312941075	0.980926197	0.08972087899
2904	0.006754582047	0.1312799435	0.9809303121	0.08971419705
2905	0.006754208129	0.1312743457	0.9809319383	0.08970908368
2906	0.006753936596	0.1312672863	0.9809339891	0.0897058561
2907	0.00675313995	0.1312543971	0.9809377331	0.08969543458
2908	0.00675282397	0.1312482646	0.9809395144	0.08969129863
2909	0.00675238618	0.1312373754	0.980942677	0.08968580643
2910	0.006751994417	0.1312292809	0.9809450277	0.08968017312
2911	0.006751628866	0.1312214882	0.9809472907	0.08967542293
2912	0.006751096867	0.1312142031	0.9809494062	0.08966778575
2913	0.006750727252	0.1312050819	0.9809520547	0.0896630433
2914	0.006750480927	0.1311985063	0.9809539639	0.0896598964
2915	0.006749908232	0.1311826908	0.9809585554	0.08965277262
2916	0.006749286052	0.1311676222	0.9809629297	0.08964506128
2917	0.006748675239	0.1311532297	0.9809671072	0.08963703677
2918	0.006748394786	0.1311455324	0.9809693412	0.08963369486
2919	0.00674792189	0.1311385493	0.9809713678	0.0896265662
2920	0.00674745339	0.1311248403	0.980975346	0.08962068583
2921	0.006747072322	0.1311123616	0.9809789668	0.08961589225
2922	0.006746681798	0.131098588	0.980982963	0.08961099714
2923	0.006746311766	0.1310903708	0.9809853469	0.08960591285
2924	0.006746122303	0.131086979	0.9809863309	0.08960345027
2925	0.006745483408	0.1310786913	0.980988735	0.0895943244
2926	0.006745397665	0.1310752765	0.9809897255	0.08959330073
2927	0.006744899475	0.1310605986	0.9809939829	0.08958730377
2928	0.006744055958	0.131050808	0.9809968223	0.08957520826
2929	0.006743651761	0.131041495	0.9809995231	0.08957010279
2930	0.006743195731	0.1310311002	0.9810025374	0.08956420589
2931	0.006742665983	0.1310220484	0.9810051621	0.08955694237
2932	0.006742277827	0.1310138245	0.9810075465	0.08955164945
2933	0.006741920851	0.1310080918	0.9810092085	0.08954632108
2934	0.006741261428	0.1310012143	0.9810112024	0.08953682714
2935	0.006740705076	0.1309903298	0.9810143577	0.08952963307
2936	0.006740204718	0.1309822565	0.9810166979	0.08952291032
2937	0.006739784824	0.1309729286	0.9810194016	0.08951689037
2938	0.006739525357	0.1309647221	0.9810217801	0.08951370733
2939	0.006739070066	0.1309591049	0.9810234081	0.08950720185
2940	0.006738582054	0.1309450819	0.9810274719	0.08950113645
2941	0.006738196137	0.130934345	0.9810305831	0.08949629924
2942	0.006737802297	0.130920589	0.9810345687	0.08949140527
2943	0.006737299697	0.1309069434	0.9810385219	0.08948519505
2944	0.006736511219	0.1308987861	0.981040885	0.08947392434
2945	0.006736212201	0.130892253	0.9810427775	0.08946992453
2946	0.006735801066	0.1308825609	0.9810455848	0.08946456084
2947	0.006735077697	0.1308713574	0.9810488296	0.08945524984
2948	0.006734577492	0.1308610856	0.9810518044	0.08944905324
2949	0.006734285461	0.1308531376	0.981054106	0.08944540238
2950	0.006733899365	0.1308452392	0.9810563931	0.08944050491
2951	0.006733682678	0.1308404647	0.9810577755	0.08943739422
2952	0.006733005146	0.1308328259	0.9810599873	0.0894274945
2953	0.006732760233	0.1308268118	0.9810617285	0.08942388987
2954	0.006732199665	0.1308143854	0.981065326	0.08941683124
2955	0.006731572863	0.1308062566	0.9810676791	0.08940772963
2956	0.006731365871	0.1308027493	0.9810686944	0.0894047667
2957	0.006730961881	0.1307954821	0.9810707979	0.08939949322
2958	0.006730693103	0.130790556	0.9810722237	0.0893956004
2959	0.006730305986	0.1307805562	0.9810751179	0.08939071038
2960	0.006729967243	0.1307696018	0.9810782881	0.08938661183
2961	0.006729459391	0.1307525337	0.9810832271	0.08938024321
2962	0.006729240455	0.1307466248	0.9810849369	0.08937753441
2963	0.00672915483	0.1307443209	0.9810856035	0.08937640479
2964	0.006728851245	0.1307359375	0.981088029	0.08937276523
2965	0.006728669785	0.1307304678	0.9810896114	0.08937043189
2966	0.00672802324	0.1307200885	0.9810926141	0.08936142477
2967	0.00672739873	0.1307019974	0.9810978471	0.0893538872
2968	0.006727095859	0.1306981345	0.9810989644	0.08934997786
2969	0.006726405636	0.1306889795	0.9811016122	0.08934064709
2970	0.00672581419	0.130679497	0.9811043546	0.08933248683
2971	0.006725624186	0.1306755051	0.981105509	0.08932992672
2972	0.006725190969	0.1306615912	0.9811095324	0.08932461617
2973	0.006724131758	0.1306522684	0.981112228	0.08930969484
2974	0.006723880663	0.1306466197	0.9811138612	0.08930664756
2975	0.006723449897	0.1306369056	0.9811166696	0.08930083101
2976	0.006723226151	0.1306326947	0.9811178869	0.08929754677
2977	0.006722990244	0.1306268804	0.9811195677	0.08929438706
2978	0.006722577967	0.13061559	0.9811228314	0.08928920811
2979	0.00672206207	0.1306022428	0.9811266892	0.08928276257
2980	0.006721880954	0.1305963482	0.9811283928	0.08928049289
2981	0.006721386947	0.1305848896	0.9811317042	0.08927421608
2982	0.006720952861	0.130573711	0.9811349345	0.08926889407
2983	0.00672029218	0.1305615194	0.9811384572	0.08926029887
2984	0.006719579613	0.1305490036	0.9811420732	0.08925059353
2985	0.006719379546	0.1305450633	0.9811432116	0.08924791362
2986	0.006718636071	0.1305333743	0.9811465883	0.08923732604
2987	0.006718348401	0.1305270883	0.9811484041	0.08923358416
2988	0.006717978331	0.1305191713	0.9811506908	0.08922869625
2989	0.006716926105	0.1305056751	0.9811545888	0.08921415913
2990	0.00671688027	0.1305041776	0.9811550213	0.08921352369
2991	0.006716336467	0.1304952149	0.9811576097	0.08920593267
2992	0.006716028696	0.1304851507	0.9811605159	0.08920214732
2993	0.006715672741	0.1304766739	0.9811629636	0.08919744602
2994	0.006715382502	0.1304719692	0.981164322	0.08919330691
2995	0.006714805934	0.1304602718	0.9811676993	0.08918614469
2996	0.00671443845	0.1304516838	0.9811701786	0.08918137639
2997	0.006713867268	0.1304450294	0.9811720996	0.08917274643
2998	0.006713561554	0.1304386967	0.9811739276	0.08916847127
2999	0.006713075056	0.1304288408	0.9811767725	0.08916228105
3000	0.006712905924	0.1304267123	0.9811773869	0.08915965638
3001	0.00671256335	0.1304182092	0.981179841	0.08915495967
3002	0.006712274397	0.1304104006	0.9811820946	0.08915139063
3003	0.006711695656	0.1304003965	0.9811849816	0.08914358454
3004	0.006711247927	0.1303910659	0.9811876741	0.08913787368
3005	0.00671080468	0.1303787189	0.9811912367	0.08913246499
3006	0.006710329855	0.1303715019	0.9811933189	0.0891257791
3007	0.006709782508	0.1303568003	0.9811975602	0.08911887806
3008	0.006709470647	0.1303464734	0.9812005392	0.08911482571
3009	0.00670895678	0.1303411587	0.9812020722	0.08910711858
3010	0.006708266463	0.1303321983	0.9812046567	0.08909734184
3011	0.006707695279	0.1303221928	0.9812075424	0.08908980077
3012	0.006707310731	0.130315325	0.981209523	0.08908454608
3013	0.006706808984	0.1303122011	0.9812104239	0.08907729571
3014	0.006706596834	0.1303077147	0.9812117176	0.08907439464
3015	0.006706308571	0.1303023238	0.9812132721	0.08907046994
3016	0.006705814715	0.1302912131	0.9812164758	0.08906394534
3017	0.006705335823	0.1302831169	0.9812188102	0.08905756663
3018	0.006704935692	0.13026906	0.9812228627	0.08905272778
3019	0.006704539994	0.1302567566	0.9812264094	0.08904775388
3020	0.006704125098	0.1302474079	0.9812291041	0.08904256258
3021	0.006703489154	0.1302361339	0.9812323535	0.08903427297
3022	0.006703198685	0.1302297983	0.9812341795	0.08903056301
3023	0.006702823531	0.130221765	0.9812364946	0.08902569191
3024	0.006702374722	0.1302138621	0.9812387719	0.0890196855
3025	0.006701859328	0.1301979103	0.9812433683	0.08901340796
3026	0.006701263016	0.1301832484	0.9812475925	0.08900575742
3027	0.006700715459	0.1301700475	0.9812513954	0.08899885913
3028	0.006700354746	0.1301638717	0.9812531744	0.08899383904
3029	0.006699889236	0.1301583228	0.9812547727	0.08898738503
3030	0.006699516399	0.1301504611	0.9812570371	0.08898216767
3031	0.006698844773	0.1301383199	0.9812605339	0.08897374462
3032	0.006698489013	0.1301311797	0.9812625901	0.08896908344
3033	0.006698138757	0.1301249482	0.9812643846	0.08896431287
3034	0.00669791453	0.1301180473	0.9812663718	0.08896151733
3035	0.00669733564	0.130101376	0.981271172	0.08895454388
3036	0.006696765788	0.1300868527	0.9812753531	0.08894763049
3037	0.006696210578	0.1300751061	0.9812787346	0.08893979811
3038	0.006695773363	0.1300640978	0.9812819032	0.08893451969
3039	0.006695287012	0.1300501369	0.9812859214	0.08892833586
3040	0.006695122631	0.130045536	0.9812872455	0.08892619041
3041	0.006694602588	0.1300383683	0.9812893082	0.08891885811
3042	0.006693761125	0.1300254567	0.9812930236	0.08890706547
3043	0.006693084384	0.1300150287	0.9812960241	0.08889764065
3044	0.006692778076	0.1300090716	0.981297738	0.08889311247
3045	0.006692293188	0.1299969199	0.981301234	0.0888873808
3046	0.006691792915	0.1299804792	0.9813059633	0.08888137967
3047	0.006691539948	0.1299751654	0.9813074918	0.08887794301
3048	0.006691365726	0.1299716183	0.981308512	0.08887578748
3049	0.006690973133	0.1299658151	0.9813101811	0.08887011889
3050	0.006690592887	0.1299578365	0.9813124758	0.0888652198
3051	0.006690138485	0.1299471402	0.9813155519	0.0888595149
3052	0.006689717742	0.1299344322	0.9813192061	0.08885428372
3053	0.006689028166	0.1299190123	0.9813236397	0.08884543991
3054	0.006688599217	0.129908169	0.9813267571	0.08883983799
3055	0.006688325251	0.1299016944	0.9813286184	0.08883609485
3056	0.006687842644	0.1298907949	0.9813317516	0.08883033242
3057	0.006687541697	0.1298828911	0.9813340234	0.08882598833
3058	0.006687098779	0.1298733813	0.9813367567	0.08881982209
3059	0.006686630605	0.1298655886	0.9813389963	0.08881340085
3060	0.006685788879	0.1298571013	0.9813414354	0.08880155134
3061	0.006684831064	0.1298460826	0.9813446017	0.08878816516
3062	0.00668454388	0.1298389308	0.9813466567	0.08878465482
3063	0.006684476924	0.1298377622	0.9813469925	0.08878364046
3064	0.006684194232	0.1298303923	0.98134911	0.08878006552
3065	0.006683687464	0.1298196244	0.9813522036	0.08877391395
3066	0.006683441756	0.1298139749	0.9813538266	0.08877045088
3067	0.006683086297	0.1298025659	0.981357104	0.08876617444
3068	0.006682687118	0.1297932511	0.9813597796	0.08876110229
3069	0.006682056881	0.1297795111	0.9813637259	0.08875257028
3070	0.006681877734	0.1297765501	0.9813645762	0.08875023264
3071	0.006681638758	0.1297703845	0.9813663469	0.08874723419
3072	0.006680974734	0.1297512858	0.9813718313	0.08873898458
3073	0.006679843948	0.129737591	0.9813757633	0.08872280101
3074	0.006679287033	0.1297271542	0.9813787597	0.088714879
3075	0.006678560156	0.1297114367	0.9813832716	0.08870538031
3076	0.006678409547	0.1297070578	0.9813845286	0.08870329629
3077	0.006677925837	0.1297019281	0.981386001	0.0886966542
3078	0.006677603907	0.1296911613	0.9813890912	0.08869270401
3079	0.006677073373	0.1296830679	0.981391414	0.08868522908
3080	0.006676904614	0.1296798726	0.981392331	0.08868314209
3081	0.006676506062	0.1296708983	0.9813949063	0.08867763558
3082	0.006676005841	0.1296618901	0.9813974912	0.08867013432
3083	0.006675487558	0.129652841	0.9814000877	0.08866315441
3084	0.006675200195	0.1296433373	0.9814028143	0.08865968791
3085	0.006674917429	0.1296382753	0.9814042666	0.0886556673
3086	0.006674364104	0.1296258279	0.9814078374	0.08864878027
3087	0.006673954245	0.1296159861	0.9814106605	0.08864306895
3088	0.006673094197	0.1295910918	0.9814178004	0.08863243127
3089	0.006672674832	0.1295825351	0.9814202543	0.0886272326
3090	0.006672014668	0.1295685025	0.9814242781	0.08861849103
3091	0.00667166123	0.1295615258	0.9814262784	0.08861372731
3092	0.006670840491	0.1295478542	0.9814301981	0.08860257206
3093	0.006670072998	0.1295322088	0.9814346832	0.0885929987
3094	0.006669682779	0.1295255965	0.9814365786	0.0885879165
3095	0.00666874844	0.1295129587	0.9814402008	0.08857497617
3096	0.006668287876	0.1295016502	0.9814434418	0.08856953008
3097	0.006668018275	0.1294958555	0.9814451024	0.08856584922
3098	0.006667528994	0.1294830422	0.9814487742	0.08855981083
3099	0.006667156636	0.1294724868	0.9814517986	0.08855515674
3100	0.006666757209	0.1294625757	0.9814546383	0.08854999334
3101	0.006666332702	0.1294505626	0.9814580798	0.08854443843
3102	0.006665830663	0.1294371049	0.9814619349	0.08853814967
3103	0.006665672862	0.1294319192	0.9814634202	0.08853621119
3104	0.006665474934	0.1294279436	0.9814645589	0.08853340304
3105	0.006665156001	0.1294217232	0.9814663405	0.08852887326
3106	0.006664652885	0.1294110312	0.9814694027	0.08852200834
3107	0.00666379515	0.1294012192	0.9814722126	0.08850992137
3108	0.006663220678	0.1293891735	0.9814756619	0.08850267515
3109	0.006662919785	0.1293844867	0.9814770038	0.08849837198
3110	0.006662855495	0.1293824343	0.9814775915	0.08849746568
3111	0.006662455387	0.1293699767	0.9814811582	0.08849263352
3112	0.006661914033	0.1293562219	0.9814850959	0.08848588347
3113	0.006661424929	0.1293416612	0.9814892638	0.08847931062
3114	0.006661029774	0.1293333987	0.9814916287	0.088474266
3115	0.006660741399	0.1293274428	0.9814933333	0.08847043923
3116	0.006660579874	0.1293249127	0.9814940574	0.08846837428
3117	0.006659946566	0.1293088061	0.9814986667	0.08846019785
3118	0.006659646437	0.1293051767	0.9814997053	0.08845574361
3119	0.00665906345	0.1292945565	0.9815027441	0.08844750581
3120	0.006658757983	0.1292872302	0.9815048403	0.08844373951
3121	0.006658348749	0.1292763967	0.9815079398	0.08843886821
3122	0.006658076689	0.129272329	0.9815091034	0.08843480845
3123	0.006657750522	0.1292675751	0.9815104634	0.08842996517
3124	0.006657113317	0.129257408	0.9815133718	0.08842076883
3125	0.006656945577	0.1292539067	0.9815143733	0.08841855461
3126	0.006656440803	0.1292429224	0.981517515	0.08841217316
3127	0.006655814122	0.1292317118	0.9815207213	0.08840362288
3128	0.00665536728	0.129221785	0.9815235601	0.08839827154
3129	0.006654809472	0.129208767	0.9815272826	0.08839118872
